,word,tag,level_freq@a1,level_freq@a2,level_freq@b1,level_freq@b2,level_freq@c1,total_freq@total,nb_doc@a1,nb_doc@a2,nb_doc@b1,nb_doc@b2,nb_doc@c1,nb_doc@total
8838,neighbour,NN,32.074,27.9964,109.4397,71.5428,57.0078,70.0742,3.0,6.0,12.0,18.0,13.0,52.0
8839,neighbour,VB,0.0,0.0,0.0,0.8294,0.0,0.2268,0.0,0.0,0.0,1.0,0.0,1.0
8840,neighbourhood,NN,0.0,0.0,3.2749,0.8294,15.6529,4.1307,0.0,0.0,2.0,1.0,4.0,7.0
8841,neighbouring,JJ,0.0,0.0,2.1495,3.654,3.0974,4.093,0.0,0.0,1.0,4.0,2.0,7.0
8842,neighbourly,JJ,0.0,0.0,0.0,0.8294,0.0,0.2268,0.0,0.0,0.0,1.0,0.0,1.0
8843,neither,CC,0.0,0.7704,29.1577,31.3005,52.3526,27.3599,0.0,1.0,4.0,8.0,12.0,25.0
8844,neither,DT,2.4671,4.3153,39.6079,23.5761,15.6509,23.5652,1.0,2.0,7.0,8.0,5.0,23.0
8845,neither,RB,0.0,0.0,0.0,0.0,1.0665,0.0796,0.0,0.0,0.0,0.0,1.0,1.0
8846,neologism,NN,0.0,0.0,0.0,0.0,0.6091,0.0803,0.0,0.0,0.0,0.0,1.0,1.0
8847,neon,NN,0.0,0.0,1.3622,0.0,0.0,0.0812,0.0,0.0,1.0,0.0,0.0,1.0
8848,nepalese,JJ,0.0,0.0,2.5892,0.0,0.0,0.0865,0.0,0.0,1.0,0.0,0.0,1.0
8849,nephew,NN,3.4417,0.0,19.9413,19.6363,0.0,9.6572,1.0,0.0,3.0,7.0,0.0,11.0
8850,nerd,NN,0.0,0.0,0.0,0.0,0.8152,0.2268,0.0,0.0,0.0,0.0,1.0,1.0
8851,nerdish,JJ,0.0,0.0,0.0,0.0,0.8152,0.2268,0.0,0.0,0.0,0.0,1.0,1.0
8852,nerve,NN,0.0,0.0,2.5892,2.3091,7.1694,3.9912,0.0,0.0,1.0,2.0,3.0,6.0
8853,nervous,JJ,28.9123,21.6922,92.6039,109.5705,39.2787,68.9421,3.0,5.0,12.0,21.0,10.0,51.0
8854,nervously,RB,0.9608,14.7244,5.7597,41.5296,45.1693,31.2744,1.0,6.0,2.0,10.0,11.0,30.0
8855,nest,NN,0.0,0.0,0.0,0.6749,0.6091,0.6752,0.0,0.0,0.0,1.0,1.0,2.0
8856,nester,NN,0.0,0.0,0.0,0.0,0.6091,0.0803,0.0,0.0,0.0,0.0,1.0,1.0
8857,net,NN,0.0,0.0,0.0,0.0,0.9357,0.0698,0.0,0.0,0.0,0.0,1.0,1.0
8858,net,JJ,0.0,0.0,0.0,0.0,0.1559,0.0314,0.0,0.0,0.0,0.0,1.0,1.0
8859,network,NN,0.0,0.0,10.5245,57.0409,11.1824,18.3647,0.0,0.0,2.0,18.0,4.0,24.0
8860,networked,JJ,0.0,0.0,0.0,0.0,0.6091,0.0803,0.0,0.0,0.0,0.0,1.0,1.0
8861,networking,NN,0.0,0.0,0.0,3.1177,1.2183,1.6147,0.0,0.0,0.0,3.0,2.0,5.0
8862,neural,JJ,0.0,0.0,0.0,0.0,1.2183,0.1606,0.0,0.0,0.0,0.0,1.0,1.0
8863,neuroscientist,NN,0.0,0.0,0.0,0.0,0.6091,0.0803,0.0,0.0,0.0,0.0,1.0,1.0
8864,neurotic,JJ,0.0,0.0,0.0,0.0,0.8152,0.2268,0.0,0.0,0.0,0.0,1.0,1.0
8865,neutral,JJ,0.0,0.0,1.3622,0.0,1.2183,0.9894,0.0,0.0,1.0,0.0,2.0,3.0
8866,never,RB,854.6145,835.1781,1233.3063,907.2558,995.119,988.8478,30.0,72.0,82.0,111.0,101.0,396.0
8867,never-ending,JJ,0.0,0.0,0.0,0.0,7.4249,1.0027,0.0,0.0,0.0,0.0,3.0,3.0
8868,nevertheless,RB,0.0,0.5074,0.0,10.2017,40.368,11.7446,0.0,1.0,0.0,6.0,10.0,17.0
8869,new,JJ,551.0801,780.5323,1081.7505,911.995,1061.6871,945.2589,36.0,77.0,89.0,117.0,110.0,429.0
8870,new-found,JJ,0.0,0.0,0.0,0.0,0.9086,0.0678,0.0,0.0,0.0,0.0,1.0,1.0
8871,newborn,JJ,0.0,0.0,0.5308,0.5926,0.9354,2.8094,0.0,0.0,1.0,1.0,4.0,6.0
8872,newborns,CD,0.0,0.0,0.0,0.0,0.9357,0.0698,0.0,0.0,0.0,0.0,1.0,1.0
8873,newcomer,NN,0.0,0.0,0.0,0.0,0.8152,0.2268,0.0,0.0,0.0,0.0,1.0,1.0
8874,newfound,JJ,0.0,0.0,0.0,0.1012,0.8152,0.7381,0.0,0.0,0.0,1.0,1.0,2.0
8875,newly,RB,0.0,0.0,1.3622,3.9178,7.445,4.0497,0.0,0.0,1.0,2.0,3.0,6.0
8876,newlywed,NN,0.0,0.0,0.0,0.4103,0.0,0.0803,0.0,0.0,0.0,1.0,0.0,1.0
8877,newness,NN,0.0,0.0,0.0,0.5926,0.0,0.0504,0.0,0.0,0.0,1.0,0.0,1.0
8878,news,NN,191.8722,118.3828,251.5758,98.5268,195.305,173.834,11.0,19.0,24.0,17.0,24.0,95.0
8879,news_agency,NN,0.0,0.0,0.0,0.5926,0.0,0.0504,0.0,0.0,0.0,1.0,0.0,1.0
8880,news_app,NN,0.0,0.0,0.0,0.0,0.6091,0.0803,0.0,0.0,0.0,0.0,1.0,1.0
8881,news_channel,NN,0.0,0.0,0.0,0.0,0.6091,0.0803,0.0,0.0,0.0,0.0,1.0,1.0
8882,news_headline,NN,0.0,0.0,0.0,0.0,0.8152,0.2268,0.0,0.0,0.0,0.0,1.0,1.0
8883,news_magazine,NN,0.0,0.0,0.0,3.6029,0.0,0.6595,0.0,0.0,0.0,2.0,0.0,2.0
8884,news_medium,NN,0.0,0.0,0.0,0.0,0.6091,0.0803,0.0,0.0,0.0,0.0,1.0,1.0
8885,news_organization,NN,0.0,0.0,0.0,0.0,2.4366,0.3213,0.0,0.0,0.0,0.0,2.0,2.0
8886,news_report,NN,0.0,0.0,1.3622,0.0,2.4366,1.3797,0.0,0.0,1.0,0.0,2.0,3.0
8887,news_service,NN,0.0,0.0,2.7244,0.0,0.0,0.1625,0.0,0.0,2.0,0.0,0.0,2.0
8888,news_story,NN,0.0,0.0,1.6375,1.6588,0.6091,1.7665,0.0,0.0,1.0,2.0,1.0,4.0
8889,news_ticker,NN,0.0,0.0,0.0,0.0,1.2183,0.1606,0.0,0.0,0.0,0.0,1.0,1.0
8890,news_topic,NN,0.0,0.0,0.0,0.4103,0.0,0.0803,0.0,0.0,0.0,1.0,0.0,1.0
8891,newsboy,NN,0.0,0.0,0.0,0.7308,0.0,0.0621,0.0,0.0,0.0,1.0,0.0,1.0
8892,newscaster,NN,0.0,0.0,0.0,0.0,0.6091,0.0803,0.0,0.0,0.0,0.0,1.0,1.0
8893,newspaper,NN,531.4304,198.0695,82.8716,186.6826,27.3228,145.2853,20.0,22.0,10.0,27.0,7.0,86.0
8894,newspaper_article,NN,1.4193,0.0,0.0,4.0091,0.9086,1.4861,1.0,0.0,0.0,2.0,1.0,4.0
8895,newspaper_boy,NN,0.0,0.0,0.0,3.9527,0.0,0.6706,0.0,0.0,0.0,2.0,0.0,2.0
8896,newspaper_journalist,NN,0.0,1.1597,0.0,0.0,0.0,0.0439,0.0,2.0,0.0,0.0,0.0,2.0
8897,newspaper_office,NN,1.2938,0.0,0.0,0.0,0.0,0.0067,1.0,0.0,0.0,0.0,0.0,1.0
8898,newspaper_people,NN,2.4103,0.0,0.0,0.0,0.0,0.0125,1.0,0.0,0.0,0.0,0.0,1.0
8899,newspaper_photograph,NN,0.0,0.4425,0.0,0.0,0.9605,0.479,0.0,1.0,0.0,0.0,1.0,2.0
8900,newspaper_photographer,NN,0.0,0.0,0.0,0.5926,0.0,0.0504,0.0,0.0,0.0,1.0,0.0,1.0
8901,newspaper_report,NN,0.0,0.0,2.1495,0.1486,0.0,0.6829,0.0,0.0,1.0,1.0,0.0,2.0
8902,newspaper_reporter,NN,0.0,0.3481,0.0,0.0,0.0,0.0132,0.0,1.0,0.0,0.0,0.0,1.0
8903,newspaper_seller,NN,0.0,0.0,0.0,0.7308,0.0,0.0621,0.0,0.0,0.0,1.0,0.0,1.0
8904,newspaper_shop,NN,0.0,0.0,0.0,1.3458,0.0,0.1144,0.0,0.0,0.0,2.0,0.0,2.0
8905,newspaper_story,NN,0.0,0.0,0.0,0.5926,0.0,0.0504,0.0,0.0,0.0,1.0,0.0,1.0
8906,newsroom,NN,0.0,1.1597,0.0,0.8294,0.0,0.4895,0.0,2.0,0.0,1.0,0.0,3.0
8907,newsstand,NN,0.0,0.0,0.0,5.491,0.0,0.8372,0.0,0.0,0.0,3.0,0.0,3.0
8908,next,JJ,714.9097,792.8595,691.0133,551.2264,605.2533,661.5121,30.0,74.0,68.0,83.0,80.0,335.0
8909,next,RB,392.7027,353.6829,199.5463,104.5282,100.5464,205.549,16.0,39.0,20.0,26.0,19.0,120.0
8910,nice,JJ,686.814,411.2147,232.3456,140.1669,127.1274,264.0546,40.0,45.0,32.0,31.0,16.0,164.0
8911,nice-looking,JJ,0.0,0.0,0.0,0.0,1.0665,0.0796,0.0,0.0,0.0,0.0,1.0,1.0
8912,nicely,RB,0.0,0.7274,0.0,10.403,0.9086,3.5506,0.0,1.0,0.0,4.0,1.0,6.0
8913,nickname,VB,0.0,0.0,0.0,0.8294,0.8152,0.4535,0.0,0.0,0.0,1.0,1.0,2.0
8914,niece,NN,0.0,0.0,2.5892,2.0187,0.0,1.008,0.0,0.0,1.0,3.0,0.0,4.0
8915,nigh,JJ,0.0,0.0,0.0,0.0,0.1559,0.0314,0.0,0.0,0.0,0.0,1.0,1.0
8916,night,NN,1596.249,624.6305,1065.158,981.3163,616.966,875.6161,41.0,62.0,71.0,89.0,75.0,338.0
8917,night-time,NN,4.8207,0.0,0.0,0.0,0.0,0.0249,1.0,0.0,0.0,0.0,0.0,1.0
8918,night_air,NN,0.0,0.5074,0.0,0.6524,0.0,0.5356,0.0,1.0,0.0,1.0,0.0,2.0
8919,night_attack,NN,0.0,0.8051,0.0,0.0,0.0,0.0305,0.0,1.0,0.0,0.0,0.0,1.0
8920,night_creature,NN,0.0,0.0,0.0,0.0,0.9357,0.0698,0.0,0.0,0.0,0.0,1.0,1.0
8921,night_flyer,NN,0.0,0.0,0.0,0.0,1.0665,0.0796,0.0,0.0,0.0,0.0,1.0,1.0
8922,night_life,NN,0.0,0.0,0.0,3.3983,0.0,0.6518,0.0,0.0,0.0,2.0,0.0,2.0
8923,night_people,NN,0.0,0.0,2.5892,0.0,0.0,0.0865,0.0,0.0,1.0,0.0,0.0,1.0
8924,night_sky,NN,2.3682,0.4425,0.0,0.0,0.0,0.5916,1.0,1.0,0.0,0.0,0.0,2.0
8925,night_train,NN,0.0,0.0,0.0,0.6729,0.0,0.0572,0.0,0.0,0.0,1.0,0.0,1.0
8926,night_worker,NN,0.0,0.0,0.0,0.0,0.9605,0.0717,0.0,0.0,0.0,0.0,1.0,1.0
8927,nightclothes,NN,0.0,0.5798,0.0,0.0,0.0,0.0219,0.0,1.0,0.0,0.0,0.0,1.0
8928,nightclub,NN,7.4378,15.6223,0.0,10.7174,0.9605,7.7535,2.0,4.0,0.0,4.0,1.0,11.0
8929,nightfall,NN,0.0,0.0,0.0,0.0,1.8171,0.1356,0.0,0.0,0.0,0.0,2.0,2.0
8930,nightlife,NN,0.0,0.0,1.6375,0.0,0.0,0.2268,0.0,0.0,1.0,0.0,0.0,1.0
8931,nightly,JJ,0.0,0.0,1.6375,0.0,0.0,0.2268,0.0,0.0,1.0,0.0,0.0,1.0
8932,nightmare,NN,0.0,0.2879,26.9336,0.6749,0.0,4.3378,0.0,1.0,3.0,1.0,0.0,5.0
8933,nightmare_vision,NN,0.0,0.0,0.0,0.0,0.8152,0.2268,0.0,0.0,0.0,0.0,1.0,1.0
8934,nightmarish,JJ,0.0,0.0,0.0,0.0,0.8152,0.2268,0.0,0.0,0.0,0.0,1.0,1.0
8935,nine,CD,84.7739,64.8172,85.6801,40.6208,55.752,68.0093,6.0,12.0,12.0,9.0,11.0,50.0
8936,nine-mile_journey,NN,0.0,0.887,0.0,0.0,0.0,0.2268,0.0,1.0,0.0,0.0,0.0,1.0
8937,nineteen,CD,0.2327,0.2873,9.2043,1.6588,4.5428,5.5589,1.0,1.0,2.0,2.0,5.0,11.0
8938,nineteenth,JJ,0.0,0.887,8.7188,1.4616,3.4969,4.803,0.0,1.0,2.0,1.0,2.0,6.0
8939,nineteenth-century,JJ,0.0,0.0,0.0,0.8294,0.0,0.2268,0.0,0.0,0.0,1.0,0.0,1.0
8940,nineties,NN,0.0,0.0,0.0,0.0,0.9357,0.0698,0.0,0.0,0.0,0.0,1.0,1.0
8941,ninety,CD,0.0,0.0,1.6375,0.0,20.0318,4.0796,0.0,0.0,1.0,0.0,5.0,6.0
8942,ninja_suit,NN,0.0,0.0,0.0,0.1486,0.0,0.0865,0.0,0.0,0.0,1.0,0.0,1.0
8943,ninth,JJ,0.0,9.4892,0.0,3.8776,0.0,2.8492,0.0,3.0,0.0,2.0,0.0,5.0
8944,ninths,NN,0.0,0.0,0.0,0.0,1.0665,0.0796,0.0,0.0,0.0,0.0,1.0,1.0
8945,no,UH,1594.2189,1236.097,517.1453,679.7222,413.5218,802.0063,45.0,98.0,39.0,78.0,48.0,308.0
8946,no,RB,2.4103,29.1967,49.9128,137.61,114.3168,86.1489,1.0,6.0,8.0,28.0,21.0,64.0
8947,no,DT,1207.2076,1399.256,1243.9518,1584.4574,1602.1823,1510.0258,35.0,112.0,82.0,153.0,146.0,528.0
8948,no-one,PR,0.0,0.0,0.0,0.3154,0.0,0.045,0.0,0.0,0.0,1.0,0.0,1.0
8949,no.,NN,0.0,7.7043,1.3622,0.0,0.0,1.0438,0.0,5.0,1.0,0.0,0.0,6.0
8950,nobility,NN,0.0,0.0,0.0,0.0,3.3326,0.611,0.0,0.0,0.0,0.0,2.0,2.0
8951,noble,JJ,0.0,0.0,0.0,0.0,13.1827,1.801,0.0,0.0,0.0,0.0,4.0,4.0
8952,nobleman,NN,0.0,0.0,0.0,0.3154,0.0,0.045,0.0,0.0,0.0,1.0,0.0,1.0
8953,nobody,NN,162.0207,238.7079,79.0041,152.4375,165.5727,172.6612,8.0,30.0,13.0,31.0,28.0,110.0
8954,nocebo,NN,0.0,0.0,0.0,0.0,3.2606,0.9071,0.0,0.0,0.0,0.0,1.0,1.0
8955,nocebo_phenomenon,NN,0.0,0.0,0.0,0.0,0.8152,0.2268,0.0,0.0,0.0,0.0,1.0,1.0
8956,nod,VB,0.0,4.2324,0.5308,16.9383,52.6637,27.7413,0.0,2.0,1.0,12.0,16.0,31.0
8957,nod,NN,0.0,0.0,0.0,0.0,2.133,0.1591,0.0,0.0,0.0,0.0,2.0,2.0
8958,noise,NN,72.6048,268.6406,130.6185,161.6368,131.7852,166.9584,5.0,32.0,13.0,27.0,24.0,101.0
8959,noiseless,JJ,0.0,0.0,0.0,0.7308,1.0665,0.6835,0.0,0.0,0.0,1.0,1.0,2.0
8960,noiselessly,RB,0.0,0.0,0.0,5.5259,0.0,0.9214,0.0,0.0,0.0,3.0,0.0,3.0
8961,noisily,RB,0.0,0.8051,0.0,0.3154,5.057,2.3229,0.0,1.0,0.0,1.0,2.0,4.0
8962,noisy,JJ,46.3958,16.3298,33.7734,10.795,1.0665,19.391,5.0,4.0,6.0,4.0,1.0,20.0
8963,nominate,VB,0.0,0.0,1.6375,11.5114,0.6091,4.5584,0.0,0.0,1.0,4.0,1.0,6.0
8964,nomination,NN,0.0,0.0,1.6375,0.0,0.0,0.2268,0.0,0.0,1.0,0.0,0.0,1.0
8965,non-alcoholic,JJ,0.0,0.0,0.0,0.0,0.1804,0.045,0.0,0.0,0.0,0.0,1.0,1.0
8966,non-believer,NN,0.0,0.0,0.0,0.3154,0.0,0.045,0.0,0.0,0.0,1.0,0.0,1.0
8967,non-british,JJ,0.0,0.0,0.0,0.1311,0.0,0.0314,0.0,0.0,0.0,1.0,0.0,1.0
8968,non-conditioned,JJ,0.0,0.0,0.0,0.0,1.0665,0.0796,0.0,0.0,0.0,0.0,1.0,1.0
8969,non-existent,JJ,0.0,0.0,0.0,0.0,0.1804,0.045,0.0,0.0,0.0,0.0,1.0,1.0
8970,non-family,JJ,0.0,0.0,0.0,0.5926,0.0,0.0504,0.0,0.0,0.0,1.0,0.0,1.0
8971,non-fiction,NN,0.0,0.0,0.0,0.8294,0.0,0.2268,0.0,0.0,0.0,1.0,0.0,1.0
8972,non-fiction_book,NN,0.0,0.0,0.0,0.8294,0.0,0.2268,0.0,0.0,0.0,1.0,0.0,1.0
8973,non-invasive,JJ,0.0,0.0,0.0,0.8294,0.0,0.2268,0.0,0.0,0.0,1.0,0.0,1.0
8974,non-italian,JJ,0.0,0.0,0.0,0.5926,0.0,0.0504,0.0,0.0,0.0,1.0,0.0,1.0
8975,non-jew,NN,0.0,0.0,0.0,0.0,0.9605,0.0717,0.0,0.0,0.0,0.0,1.0,1.0
8976,non-jewish,JJ,0.0,0.0,0.0,0.0,1.921,0.1433,0.0,0.0,0.0,0.0,2.0,2.0
8977,non-military,JJ,0.0,0.0,0.0,0.0,0.9605,0.0717,0.0,0.0,0.0,0.0,1.0,1.0
8978,non-missionaries,NN,0.0,0.0,0.0,0.8294,0.0,0.2268,0.0,0.0,0.0,1.0,0.0,1.0
8979,non-profit,JJ,0.0,0.0,0.0,0.0,0.8152,0.2268,0.0,0.0,0.0,0.0,1.0,1.0
8980,non-smoker,NN,0.0,0.0,0.0,0.0,1.6303,0.4535,0.0,0.0,0.0,0.0,1.0,1.0
8981,non-specialist,NN,0.0,0.0,0.0,0.0,0.6091,0.0803,0.0,0.0,0.0,0.0,1.0,1.0
8982,non-standard,JJ,0.0,0.0,0.0,0.0,0.6091,0.0803,0.0,0.0,0.0,0.0,1.0,1.0
8983,non-stop,RB,0.0,0.2873,0.0,0.0,0.8152,0.3918,0.0,1.0,0.0,0.0,1.0,2.0
8984,non-stop,JJ,0.0,0.0,8.7188,0.7308,0.0,1.5017,0.0,0.0,2.0,1.0,0.0,3.0
8985,non-verbal,JJ,0.0,0.0,1.6375,0.8294,0.0,0.4535,0.0,0.0,1.0,1.0,0.0,2.0
8986,non-woollen,JJ,0.0,0.0,0.0,0.5926,0.0,0.0504,0.0,0.0,0.0,1.0,0.0,1.0
8987,noncombative,JJ,0.0,0.0,0.0,0.8294,0.0,0.2268,0.0,0.0,0.0,1.0,0.0,1.0
8988,none,NN,0.0,15.9966,23.3437,114.7274,52.2901,52.9453,0.0,5.0,4.0,22.0,11.0,42.0
8989,nonetheless,RB,0.0,0.0,0.0,0.1311,0.0,0.0314,0.0,0.0,0.0,1.0,0.0,1.0
8990,nonfiction,NN,0.0,0.0,0.0,0.0,1.2183,0.1606,0.0,0.0,0.0,0.0,2.0,2.0
8991,nonmilitary,JJ,0.0,0.0,0.0,0.0,0.9605,0.0717,0.0,0.0,0.0,0.0,1.0,1.0
8992,nonsense,NN,0.0,0.0,0.0,22.0295,30.5301,12.9766,0.0,0.0,0.0,7.0,8.0,15.0
8993,nonsense_message,NN,0.0,0.0,0.0,0.0,0.6091,0.0803,0.0,0.0,0.0,0.0,1.0,1.0
8994,nonsensical,JJ,0.0,0.0,0.0,0.6524,0.0,0.0555,0.0,0.0,0.0,1.0,0.0,1.0
8995,noodle,NN,29.1392,0.2873,2.5892,0.0,0.8152,3.6876,3.0,1.0,1.0,0.0,1.0,6.0
8996,noodle_soup,NN,0.0,0.0,0.0,0.0,0.8152,0.2268,0.0,0.0,0.0,0.0,1.0,1.0
8997,noon,NN,2.4671,0.0,0.0,0.0,0.0,0.0812,1.0,0.0,0.0,0.0,0.0,1.0
8998,noose,NN,0.0,0.0,0.0,0.3154,0.0,0.045,0.0,0.0,0.0,1.0,0.0,1.0
8999,nor,CC,0.0,0.7704,36.311,57.1226,62.8057,39.4636,0.0,1.0,2.0,13.0,12.0,28.0
9000,norm,NN,0.0,0.0,0.0,0.0,0.6091,0.0803,0.0,0.0,0.0,0.0,1.0,1.0
9001,normal,JJ,29.2911,21.5645,39.3877,53.6004,69.838,47.9494,3.0,6.0,7.0,12.0,14.0,42.0
9002,normally,RB,0.0,0.887,39.7614,29.1804,0.1804,14.2366,0.0,1.0,7.0,8.0,1.0,17.0
9003,north,NN,31.3574,59.7218,26.7302,41.8847,61.0826,55.5445,4.0,10.0,4.0,11.0,16.0,45.0
9004,north,JJ,0.0,0.0,1.6375,0.0,0.0,0.2268,0.0,0.0,1.0,0.0,0.0,1.0
9005,north,RB,4.7364,6.2131,20.3756,23.4423,0.8152,17.6586,2.0,3.0,5.0,10.0,1.0,21.0
9006,north-east,NN,0.0,0.0,0.0,2.1924,1.0665,1.0733,0.0,0.0,0.0,2.0,1.0,3.0
9007,north-south,JJ,0.0,0.0,0.0,0.0,0.6091,0.0803,0.0,0.0,0.0,0.0,1.0,1.0
9008,north-west,NN,0.0,0.0,0.0,1.4616,0.0,0.1242,0.0,0.0,0.0,2.0,0.0,2.0
9009,north-western,JJ,0.0,0.0,0.0,0.7308,0.0,0.0621,0.0,0.0,0.0,1.0,0.0,1.0
9010,north_end,NN,0.0,0.0,0.0,0.0,0.9605,0.0717,0.0,0.0,0.0,0.0,1.0,1.0
9011,north_side,NN,0.0,0.887,0.0,0.7308,0.0,0.6796,0.0,1.0,0.0,1.0,0.0,2.0
9012,north_wall,NN,0.0,0.0,0.0,0.0,0.9357,0.0698,0.0,0.0,0.0,0.0,1.0,1.0
9013,northern,JJ,0.0,0.887,0.0,23.0471,0.8152,6.3456,0.0,1.0,0.0,7.0,1.0,9.0
9014,norwegian,JJ,0.0,0.0,0.0,8.9744,1.6303,3.3973,0.0,0.0,0.0,3.0,2.0,5.0
9015,nose,NN,7.231,59.2308,4.2443,23.8914,52.5436,41.3698,1.0,11.0,2.0,8.0,10.0,32.0
9016,nose,RB,0.0,0.0,0.0,0.7308,0.0,0.0621,0.0,0.0,0.0,1.0,0.0,1.0
9017,nostalgic,JJ,0.0,0.0,0.0,0.0,0.8152,0.2268,0.0,0.0,0.0,0.0,1.0,1.0
9018,nosy,JJ,0.0,0.0,0.0,0.8294,0.0,0.2268,0.0,0.0,0.0,1.0,0.0,1.0
9019,not,RB,12137.2295,12992.5078,12129.9684,12101.2786,10899.3887,12067.4858,146.0,300.0,346.0,359.0,287.0,1438.0
9020,not-so-confident,JJ,0.0,0.0,0.0,0.0,0.8152,0.2268,0.0,0.0,0.0,0.0,1.0,1.0
9021,not-too-distant,JJ,0.0,0.0,0.0,0.0,1.2183,0.1606,0.0,0.0,0.0,0.0,2.0,2.0
9022,notable,JJ,0.0,0.0,0.0,0.0,4.6544,0.7357,0.0,0.0,0.0,0.0,2.0,2.0
9023,notably,RB,0.0,0.0,0.0,0.3154,0.0,0.045,0.0,0.0,0.0,1.0,0.0,1.0
9024,notch,NN,0.0,0.0,0.0,0.8294,0.0,0.2268,0.0,0.0,0.0,1.0,0.0,1.0
9025,note,NN,28.7139,140.2175,140.5009,82.4843,78.1382,108.3354,3.0,16.0,15.0,19.0,16.0,69.0
9026,note,VB,0.0,2.3113,12.1399,27.8785,16.4384,21.5089,0.0,1.0,4.0,9.0,8.0,22.0
9027,notebook,NN,3.8434,24.9167,0.0,7.831,27.4837,17.6216,3.0,6.0,0.0,3.0,3.0,15.0
9028,notepaper,NN,0.0,0.0,0.0,0.6749,0.0,0.0574,0.0,0.0,0.0,1.0,0.0,1.0
9029,nothing,PR,0.0,0.0,2.1495,0.6524,0.0,0.6682,0.0,0.0,1.0,1.0,0.0,2.0
9030,nothing,NN,405.7121,431.07,506.7951,498.459,554.9722,514.2598,16.0,45.0,36.0,70.0,76.0,243.0
9031,notice,NN,36.9725,2.5795,9.2043,45.0327,14.04,28.2333,4.0,2.0,2.0,12.0,7.0,27.0
9032,notice,VB,13.7188,47.3039,161.5449,390.0752,266.3755,220.9113,2.0,10.0,19.0,75.0,49.0,155.0
9033,noticeable,JJ,0.0,0.0,8.2349,0.8294,0.8152,2.1947,0.0,0.0,2.0,1.0,1.0,4.0
9034,noticeably,RB,0.0,0.0,0.0,0.6749,0.0,0.0574,0.0,0.0,0.0,1.0,0.0,1.0
9035,notion,NN,0.0,0.0,0.0,0.0,4.6544,0.7357,0.0,0.0,0.0,0.0,2.0,2.0
9036,notorious,JJ,0.0,0.0,0.0,0.0,0.6091,0.0803,0.0,0.0,0.0,0.0,1.0,1.0
9037,noun,NN,0.0,0.887,0.0,0.0,14.8362,3.2797,0.0,1.0,0.0,0.0,5.0,6.0
9038,nourish,VB,0.0,0.0,0.0,0.0,0.8152,0.2268,0.0,0.0,0.0,0.0,1.0,1.0
9039,novel,NN,23.2331,4.0101,15.5353,35.117,30.0458,34.3965,3.0,2.0,4.0,10.0,10.0,29.0
9040,novelist,NN,0.0,1.774,0.0,7.5645,1.6303,3.1859,0.0,1.0,0.0,4.0,2.0,7.0
9041,novice,NN,0.0,0.0,0.0,0.0,1.6303,0.4535,0.0,0.0,0.0,0.0,1.0,1.0
9042,now,RB,2534.0921,2824.6124,2080.4548,1699.7588,1830.254,2097.0657,61.0,159.0,125.0,176.0,150.0,671.0
9043,now-telemarketing,NN,0.0,0.0,0.0,0.1012,0.0,0.0812,0.0,0.0,0.0,1.0,0.0,1.0
9044,nowadays,RB,0.0,3.9921,39.234,32.9765,17.7035,23.125,0.0,2.0,7.0,10.0,5.0,24.0
9045,nowhere,RB,0.0,9.5039,21.2797,3.8486,17.1799,12.7849,0.0,3.0,4.0,2.0,5.0,14.0
9046,nubian,JJ,0.0,0.0,0.0,0.6524,0.0,0.0555,0.0,0.0,0.0,1.0,0.0,1.0
9047,nuclear,JJ,0.0,0.0,0.0,5.8056,22.7772,8.4649,0.0,0.0,0.0,3.0,4.0,7.0
9048,nudge,VB,0.0,0.0,1.3622,0.6749,0.0,0.6752,0.0,0.0,1.0,1.0,0.0,2.0
9049,nugget,NN,0.0,0.0,0.0,0.3154,0.0,0.045,0.0,0.0,0.0,1.0,0.0,1.0
9050,nuisance,NN,0.0,0.0,0.0,0.8205,0.0,0.1606,0.0,0.0,0.0,1.0,0.0,1.0
9051,number,NN,102.6474,172.3507,315.4069,356.6676,264.2953,270.3857,8.0,22.0,32.0,60.0,44.0,166.0
9052,number,VB,0.0,0.0,1.3622,0.0,1.0665,0.705,0.0,0.0,1.0,0.0,1.0,2.0
9053,number_plate,NN,0.0,2.3113,0.0,0.0,0.0,0.0875,0.0,1.0,0.0,0.0,0.0,1.0
9054,numbered,JJ,0.0,0.0,0.0,0.0,1.0665,0.0796,0.0,0.0,0.0,0.0,1.0,1.0
9055,numeracy_skill,NN,0.0,0.0,0.296,0.0,0.0,0.0314,0.0,0.0,1.0,0.0,0.0,1.0
9056,numerically,RB,0.0,0.0,0.0,0.0,0.8152,0.2268,0.0,0.0,0.0,0.0,1.0,1.0
9057,numerous,JJ,0.0,0.887,1.6375,7.8372,7.6876,5.1707,0.0,1.0,1.0,4.0,3.0,9.0
9058,nun,NN,0.0,0.0,0.0,1.1852,0.0,0.1007,0.0,0.0,0.0,1.0,0.0,1.0
9059,nurse,VB,0.0,0.0,2.1495,0.0,0.0,0.0613,0.0,0.0,1.0,0.0,0.0,1.0
9060,nurse,NN,22.4241,7.854,4.299,46.3648,67.1674,49.0274,5.0,3.0,1.0,11.0,9.0,29.0
9061,nursery,NN,2.3682,0.0,0.0,0.0,2.133,0.9813,1.0,0.0,0.0,0.0,2.0,3.0
9062,nursery_song,NN,0.0,0.0,0.0,0.0,1.0665,0.0796,0.0,0.0,0.0,0.0,1.0,1.0
